symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
CTLT,2020-06-23 00:00:00+00:00,71.37,72.12,71.11,72.0,1369522,71.37,72.12,71.11,72.0,1369522,0.0,1.0
CTLT,2020-06-24 00:00:00+00:00,70.47,71.28,69.52,70.99,1250211,70.47,71.28,69.52,70.99,1250211,0.0,1.0
CTLT,2020-06-25 00:00:00+00:00,73.29,73.9,72.02,72.4,2842431,73.29,73.9,72.02,72.4,2842431,0.0,1.0
CTLT,2020-06-26 00:00:00+00:00,73.06,74.0,71.09,73.24,3131141,73.06,74.0,71.09,73.24,3131141,0.0,1.0
CTLT,2020-06-29 00:00:00+00:00,71.94,73.63,71.42,73.63,1651800,71.94,73.63,71.42,73.63,1651800,0.0,1.0
CTLT,2020-06-30 00:00:00+00:00,73.3,73.36,71.27,71.85,798900,73.3,73.36,71.27,71.85,798900,0.0,1.0
CTLT,2020-07-01 00:00:00+00:00,73.37,73.92,72.71,73.52,1069500,73.37,73.925,72.71,73.52,1069500,0.0,1.0
CTLT,2020-07-02 00:00:00+00:00,72.74,74.2,72.57,73.98,535400,72.74,74.198,72.57,73.98,535400,0.0,1.0
CTLT,2020-07-06 00:00:00+00:00,73.53,73.73,72.8,73.41,611300,73.53,73.73,72.8,73.41,611300,0.0,1.0
CTLT,2020-07-07 00:00:00+00:00,73.73,74.41,72.53,72.9,1037800,73.73,74.41,72.53,72.9,1037800,0.0,1.0
CTLT,2020-07-08 00:00:00+00:00,76.22,76.28,73.91,74.0,944700,76.22,76.28,73.91,74.0,944700,0.0,1.0
CTLT,2020-07-09 00:00:00+00:00,79.15,79.23,76.21,76.21,1254900,79.15,79.23,76.21,76.21,1254900,0.0,1.0
CTLT,2020-07-10 00:00:00+00:00,78.01,78.98,77.25,78.76,1495000,78.01,78.985,77.25,78.76,1495000,0.0,1.0
CTLT,2020-07-13 00:00:00+00:00,77.47,80.53,76.96,78.66,1829600,77.47,80.53,76.96,78.66,1829600,0.0,1.0
CTLT,2020-07-14 00:00:00+00:00,79.32,79.4,76.28,77.39,1481100,79.32,79.4,76.28,77.39,1481100,0.0,1.0
CTLT,2020-07-15 00:00:00+00:00,83.71,84.17,80.46,80.46,1942300,83.71,84.17,80.46,80.46,1942300,0.0,1.0
CTLT,2020-07-16 00:00:00+00:00,83.53,84.0,82.81,83.44,1512000,83.53,84.0,82.811,83.44,1512000,0.0,1.0
CTLT,2020-07-17 00:00:00+00:00,85.35,85.57,83.06,83.64,687900,85.35,85.57,83.06,83.64,687900,0.0,1.0
CTLT,2020-07-20 00:00:00+00:00,85.86,86.79,85.155,85.55,549928,85.86,86.79,85.155,85.55,549928,0.0,1.0
CTLT,2020-07-21 00:00:00+00:00,85.98,86.9,85.32,86.9,981121,85.98,86.9,85.32,86.9,981121,0.0,1.0
CTLT,2020-07-22 00:00:00+00:00,85.04,86.91,84.265,86.41,889088,85.04,86.91,84.265,86.41,889088,0.0,1.0
CTLT,2020-07-23 00:00:00+00:00,83.48,85.9,83.09,85.14,904427,83.48,85.9,83.09,85.14,904427,0.0,1.0
CTLT,2020-07-24 00:00:00+00:00,81.64,82.86,80.84,82.83,954250,81.64,82.86,80.84,82.83,954250,0.0,1.0
CTLT,2020-07-27 00:00:00+00:00,83.25,83.76,82.0,82.0,563875,83.25,83.76,82.0,82.0,563875,0.0,1.0
CTLT,2020-07-28 00:00:00+00:00,80.68,83.63,80.64,83.04,526363,80.68,83.63,80.64,83.04,526363,0.0,1.0
CTLT,2020-07-29 00:00:00+00:00,81.52,82.29,81.17,81.17,755900,81.52,82.29,81.17,81.17,755900,0.0,1.0
CTLT,2020-07-30 00:00:00+00:00,88.1,90.99,85.51,88.3,1963317,88.1,90.99,85.51,88.3,1963317,0.0,1.0
CTLT,2020-07-31 00:00:00+00:00,87.34,88.64,86.01,88.64,939814,87.34,88.64,86.01,88.64,939814,0.0,1.0
CTLT,2020-08-03 00:00:00+00:00,90.17,91.18,88.01,88.37,993412,90.17,91.18,88.01,88.37,993412,0.0,1.0
CTLT,2020-08-04 00:00:00+00:00,88.18,90.0,87.35,89.65,503208,88.18,90.0,87.35,89.65,503208,0.0,1.0
CTLT,2020-08-05 00:00:00+00:00,89.62,89.86,87.55,88.59,436579,89.62,89.86,87.55,88.59,436579,0.0,1.0
CTLT,2020-08-06 00:00:00+00:00,88.19,90.875,87.83,89.73,605648,88.19,90.875,87.83,89.73,605648,0.0,1.0
CTLT,2020-08-07 00:00:00+00:00,88.17,88.87,86.85,87.68,552437,88.17,88.87,86.85,87.68,552437,0.0,1.0
CTLT,2020-08-10 00:00:00+00:00,87.59,88.49,86.73,88.46,561183,87.59,88.49,86.73,88.46,561183,0.0,1.0
CTLT,2020-08-11 00:00:00+00:00,84.9,87.68,84.69,87.68,908212,84.9,87.68,84.69,87.68,908212,0.0,1.0
CTLT,2020-08-12 00:00:00+00:00,87.8,88.185,85.11,85.68,748391,87.8,88.185,85.11,85.68,748391,0.0,1.0
CTLT,2020-08-13 00:00:00+00:00,88.41,88.86,87.13,87.51,580658,88.41,88.86,87.13,87.51,580658,0.0,1.0
CTLT,2020-08-14 00:00:00+00:00,87.02,88.39,86.57,88.2,416996,87.02,88.39,86.57,88.2,416996,0.0,1.0
CTLT,2020-08-17 00:00:00+00:00,91.03,91.95,87.24,87.92,1283932,91.03,91.95,87.24,87.92,1283932,0.0,1.0
CTLT,2020-08-18 00:00:00+00:00,89.0,91.43,87.72,91.0,738286,89.0,91.43,87.72,91.0,738286,0.0,1.0
CTLT,2020-08-19 00:00:00+00:00,87.13,89.44,86.94,89.44,846694,87.13,89.44,86.94,89.44,846694,0.0,1.0
CTLT,2020-08-20 00:00:00+00:00,86.54,86.88,85.51,86.6,774946,86.54,86.88,85.51,86.6,774946,0.0,1.0
CTLT,2020-08-21 00:00:00+00:00,86.49,87.15,85.69,86.26,591304,86.49,87.15,85.69,86.26,591304,0.0,1.0
CTLT,2020-08-24 00:00:00+00:00,88.46,89.6885,87.98,88.0,885161,88.46,89.6885,87.98,88.0,885161,0.0,1.0
CTLT,2020-08-25 00:00:00+00:00,88.35,88.7,87.53,88.22,673647,88.35,88.7,87.53,88.22,673647,0.0,1.0
CTLT,2020-08-26 00:00:00+00:00,88.71,88.74,87.25,88.31,645439,88.71,88.74,87.25,88.31,645439,0.0,1.0
CTLT,2020-08-27 00:00:00+00:00,87.71,89.5445,86.5101,89.06,526593,87.71,89.5445,86.5101,89.06,526593,0.0,1.0
CTLT,2020-08-28 00:00:00+00:00,87.66,88.15,87.3,87.85,639855,87.66,88.15,87.3,87.85,639855,0.0,1.0
CTLT,2020-08-31 00:00:00+00:00,92.5,93.0899,87.0,88.0,1986719,92.5,93.0899,87.0,88.0,1986719,0.0,1.0
CTLT,2020-09-01 00:00:00+00:00,90.68,95.7,90.39,94.38,1432299,90.68,95.7,90.39,94.38,1432299,0.0,1.0
CTLT,2020-09-02 00:00:00+00:00,89.44,90.89,88.15,90.67,1258118,89.44,90.89,88.15,90.67,1258118,0.0,1.0
CTLT,2020-09-03 00:00:00+00:00,86.4,89.43,84.495,89.3,849726,86.4,89.43,84.495,89.3,849726,0.0,1.0
CTLT,2020-09-04 00:00:00+00:00,83.95,87.48,82.52,86.96,1537263,83.95,87.48,82.52,86.96,1537263,0.0,1.0
CTLT,2020-09-08 00:00:00+00:00,83.07,85.28,80.31,81.24,2682749,83.07,85.28,80.31,81.24,2682749,0.0,1.0
CTLT,2020-09-09 00:00:00+00:00,84.8,85.51,83.04,83.96,1539893,84.8,85.51,83.04,83.96,1539893,0.0,1.0
CTLT,2020-09-10 00:00:00+00:00,83.88,86.39,83.37,84.88,1363608,83.88,86.39,83.37,84.88,1363608,0.0,1.0
CTLT,2020-09-11 00:00:00+00:00,82.7,84.72,81.62,84.72,1215998,82.7,84.72,81.62,84.72,1215998,0.0,1.0
CTLT,2020-09-14 00:00:00+00:00,83.91,84.32,83.01,83.97,1272734,83.91,84.32,83.01,83.97,1272734,0.0,1.0
CTLT,2020-09-15 00:00:00+00:00,84.32,85.1,82.945,84.87,1255647,84.32,85.1,82.945,84.87,1255647,0.0,1.0
CTLT,2020-09-16 00:00:00+00:00,84.17,84.98,84.07,84.87,1626755,84.17,84.98,84.07,84.87,1626755,0.0,1.0
CTLT,2020-09-17 00:00:00+00:00,84.23,84.36,82.74,83.36,1140372,84.23,84.36,82.74,83.36,1140372,0.0,1.0
CTLT,2020-09-18 00:00:00+00:00,84.87,86.96,83.77,85.28,30838754,84.87,86.96,83.77,85.28,30838754,0.0,1.0
CTLT,2020-09-21 00:00:00+00:00,85.55,85.72,81.5975,83.62,1958236,85.55,85.72,81.5975,83.62,1958236,0.0,1.0
CTLT,2020-09-22 00:00:00+00:00,85.17,85.81,84.398,85.31,1302816,85.17,85.81,84.398,85.31,1302816,0.0,1.0
CTLT,2020-09-23 00:00:00+00:00,83.9,85.42,83.55,85.07,1637470,83.9,85.42,83.55,85.07,1637470,0.0,1.0
CTLT,2020-09-24 00:00:00+00:00,80.79,83.56,80.3,83.55,1054242,80.79,83.56,80.3,83.55,1054242,0.0,1.0
CTLT,2020-09-25 00:00:00+00:00,81.98,82.12,79.65,80.39,957159,81.98,82.12,79.65,80.39,957159,0.0,1.0
CTLT,2020-09-28 00:00:00+00:00,84.11,84.66,83.07,83.21,842614,84.11,84.66,83.07,83.21,842614,0.0,1.0
CTLT,2020-09-29 00:00:00+00:00,85.19,85.82,83.55,83.95,612555,85.19,85.82,83.55,83.95,612555,0.0,1.0
CTLT,2020-09-30 00:00:00+00:00,85.66,86.48,84.82,84.98,1134424,85.66,86.48,84.82,84.98,1134424,0.0,1.0
CTLT,2020-10-01 00:00:00+00:00,86.33,87.03,85.53,86.46,892215,86.33,87.03,85.53,86.46,892215,0.0,1.0
CTLT,2020-10-02 00:00:00+00:00,85.88,86.5,82.88,84.94,981323,85.88,86.5,82.88,84.94,981323,0.0,1.0
CTLT,2020-10-05 00:00:00+00:00,89.47,89.53,86.5,86.71,900320,89.47,89.53,86.5,86.71,900320,0.0,1.0
CTLT,2020-10-06 00:00:00+00:00,88.85,91.22,88.51,89.27,964211,88.85,91.22,88.51,89.27,964211,0.0,1.0
CTLT,2020-10-07 00:00:00+00:00,91.53,91.84,89.54,89.77,1045583,91.53,91.84,89.54,89.77,1045583,0.0,1.0
CTLT,2020-10-08 00:00:00+00:00,92.71,93.32,91.5,92.25,725386,92.71,93.32,91.5,92.25,725386,0.0,1.0
CTLT,2020-10-09 00:00:00+00:00,94.48,94.52,93.06,93.34,578520,94.48,94.52,93.06,93.34,578520,0.0,1.0
CTLT,2020-10-12 00:00:00+00:00,95.01,95.22,93.73,94.99,841099,95.01,95.22,93.73,94.99,841099,0.0,1.0
CTLT,2020-10-13 00:00:00+00:00,94.88,96.38,94.19,94.19,931725,94.88,96.38,94.19,94.19,931725,0.0,1.0
CTLT,2020-10-14 00:00:00+00:00,92.61,95.195,91.61,94.93,1010772,92.61,95.195,91.61,94.93,1010772,0.0,1.0
CTLT,2020-10-15 00:00:00+00:00,92.2,92.9,91.31,91.45,595182,92.2,92.9,91.31,91.45,595182,0.0,1.0
CTLT,2020-10-16 00:00:00+00:00,92.4,94.07,92.22,92.94,488845,92.4,94.07,92.22,92.94,488845,0.0,1.0
CTLT,2020-10-19 00:00:00+00:00,91.26,93.3233,90.87,92.68,749508,91.26,93.3233,90.87,92.68,749508,0.0,1.0
CTLT,2020-10-20 00:00:00+00:00,93.16,94.25,91.23,91.23,1260686,93.16,94.25,91.23,91.23,1260686,0.0,1.0
CTLT,2020-10-21 00:00:00+00:00,92.41,94.99,92.33,93.54,751801,92.41,94.99,92.33,93.54,751801,0.0,1.0
CTLT,2020-10-22 00:00:00+00:00,93.4,94.7,91.81,92.43,665166,93.4,94.7,91.81,92.43,665166,0.0,1.0
CTLT,2020-10-23 00:00:00+00:00,94.02,94.11,92.21,93.8,544630,94.02,94.11,92.21,93.8,544630,0.0,1.0
CTLT,2020-10-26 00:00:00+00:00,91.31,94.04,90.78,93.15,762827,91.31,94.04,90.78,93.15,762827,0.0,1.0
CTLT,2020-10-27 00:00:00+00:00,91.49,92.91,91.44,91.89,477708,91.49,92.91,91.44,91.89,477708,0.0,1.0
CTLT,2020-10-28 00:00:00+00:00,88.93,90.59,88.7,90.1,669304,88.93,90.59,88.7,90.1,669304,0.0,1.0
CTLT,2020-10-29 00:00:00+00:00,89.39,89.91,87.1,89.08,825549,89.39,89.91,87.1,89.08,825549,0.0,1.0
CTLT,2020-10-30 00:00:00+00:00,87.77,89.61,86.43,89.03,780088,87.77,89.61,86.43,89.03,780088,0.0,1.0
CERN,2019-06-03 00:00:00+00:00,69.08,70.41,68.75,70.0,3552667,68.0044870223,69.3137801279,67.6796248231,68.9101634562,3552667,0.0,1.0
CERN,2019-06-04 00:00:00+00:00,70.88,70.91,69.64,69.8,3444176,69.776462654,69.8059955812,68.5557683299,68.7132772749,3444176,0.0,1.0
CERN,2019-06-05 00:00:00+00:00,71.51,71.79,70.52,71.0,3005754,70.3966541251,70.6722947789,69.4220675276,69.8945943628,3005754,0.0,1.0
CERN,2019-06-06 00:00:00+00:00,72.25,72.5,71.48,71.54,2546715,71.1251329959,71.3712407225,70.3671211979,70.4261870523,2546715,0.0,1.0
CERN,2019-06-07 00:00:00+00:00,72.74,73.24,72.45,72.75,1848272,71.6075041401,72.0997195934,71.3220191772,71.6173484492,1848272,0.0,1.0
CERN,2019-06-10 00:00:00+00:00,72.7,73.14,72.23,72.85,1677463,71.5681269038,72.0012765027,71.1054443778,71.7157915398,1677463,0.0,1.0
CERN,2019-06-11 00:00:00+00:00,71.67,73.23,71.24,72.85,3120799,70.5541630701,72.0898752843,70.1308577803,71.7157915398,3120799,0.0,1.0
CERN,2019-06-12 00:00:00+00:00,72.26,72.42,71.69,71.73,2026214,71.134977305,71.29248625,70.5738516883,70.6132289245,2026214,0.0,1.0
CERN,2019-06-13 00:00:00+00:00,72.48,72.69,72.15,72.46,1912730,71.3515521044,71.5582825948,71.0266899053,71.3318634863,1912730,0.0,1.0
CERN,2019-06-14 00:00:00+00:00,72.23,72.95,72.2,72.54,1682573,71.1054443778,71.8142346305,71.0759114506,71.4106179588,1682573,0.0,1.0
CERN,2019-06-17 00:00:00+00:00,71.48,72.33,71.42,72.15,1806086,70.5443187611,71.3831921655,70.4851041678,71.2055483857,1806086,0.18,1.0
CERN,2019-06-18 00:00:00+00:00,70.67,72.14,70.52,72.0,2810257,69.7449217522,71.1956792868,69.596885269,71.0575119026,2810257,0.0,1.0
CERN,2019-06-19 00:00:00+00:00,71.0,71.31,70.555,70.78,3217719,70.070602015,70.3765440802,69.6314271151,69.8534818398,3217719,0.0,1.0
CERN,2019-06-20 00:00:00+00:00,71.75,72.0,71.0,71.69,3061262,70.8107844307,71.0575119026,70.070602015,70.7515698374,3061262,0.0,1.0
CERN,2019-06-21 00:00:00+00:00,72.09,72.4,71.44,71.9,3295663,71.1463337925,71.4522758576,70.5048423656,70.9588209138,3295663,0.0,1.0
CERN,2019-06-24 00:00:00+00:00,72.65,72.7,71.57,72.11,1344964,71.6990033295,71.7483488239,70.6331406509,71.1660719902,1344964,0.0,1.0
CERN,2019-06-25 00:00:00+00:00,71.25,72.95,71.0,72.84,2268439,70.3173294869,71.9950762957,70.070602015,71.8865162081,2268439,0.0,1.0
CERN,2019-06-26 00:00:00+00:00,71.04,71.78,70.67,71.35,1604484,70.1100784106,70.8403917273,69.7449217522,70.4160204757,1604484,0.0,1.0
CERN,2019-06-27 00:00:00+00:00,71.79,72.01,70.81,71.08,1805575,70.8502608262,71.0673810015,69.8830891364,70.1495548061,1805575,0.0,1.0
CERN,2019-06-28 00:00:00+00:00,73.3,73.36,71.84,71.85,6527747,72.3404947564,72.3997093496,70.8996063206,70.9094754195,6527747,0.0,1.0
CERN,2019-07-01 00:00:00+00:00,74.27,74.42,73.5,73.61,2455050,73.2977973473,73.4458338304,72.5378767339,72.6464368215,2455050,0.0,1.0
CERN,2019-07-02 00:00:00+00:00,74.95,75.08,74.15,74.52,2525953,73.9688960708,74.0971943562,73.1793681608,73.5445248192,2525953,0.0,1.0
CERN,2019-07-03 00:00:00+00:00,74.53,76.0,74.12,75.0,1526801,73.5543939181,75.0051514527,73.1497608642,74.0182415652,1526801,0.0,1.0
CERN,2019-07-05 00:00:00+00:00,74.5,74.5,73.54,74.21,1238298,73.5247866214,73.5247866214,72.5773531294,73.238582754,1238298,0.0,1.0
CERN,2019-07-08 00:00:00+00:00,74.56,74.73,73.85,74.24,1670517,73.5840012147,73.7517758956,72.8832951945,73.2681900507,1670517,0.0,1.0
CERN,2019-07-09 00:00:00+00:00,74.99,75.03,74.2,74.32,1574144,74.0083724663,74.0478488618,73.2287136552,73.3471428417,1574144,0.0,1.0
CERN,2019-07-10 00:00:00+00:00,75.68,75.73,75.0,75.14,1657852,74.6893402887,74.7386857831,74.0182415652,74.1564089494,1657852,0.0,1.0
CERN,2019-07-11 00:00:00+00:00,76.15,76.2,75.48,75.85,1408713,75.1531879359,75.2025334302,74.4919583112,74.8571149696,1408713,0.0,1.0
CERN,2019-07-12 00:00:00+00:00,76.12,76.47,75.51,76.31,1406737,75.1235806392,75.4689990999,74.5215656078,75.3110935179,1406737,0.0,1.0
CERN,2019-07-15 00:00:00+00:00,75.83,76.27,75.72,76.19,1281372,74.8373767718,75.2716171224,74.7288166842,75.1926643314,1281372,0.0,1.0
CERN,2019-07-16 00:00:00+00:00,74.48,76.14,74.14,76.03,3062733,73.5050484237,75.143318837,73.1694990619,75.0347587494,3062733,0.0,1.0
CERN,2019-07-17 00:00:00+00:00,74.43,74.79,74.07,74.39,2111467,73.4557029293,73.8109904888,73.1004153698,73.4162265338,2111467,0.0,1.0
CERN,2019-07-18 00:00:00+00:00,74.0,74.58,73.78,74.51,2419660,73.0313316777,73.6037394124,72.8142115024,73.5346557203,2419660,0.0,1.0
CERN,2019-07-19 00:00:00+00:00,72.83,74.47,72.64,74.47,2228939,71.8766471092,73.4951793248,71.6891342306,73.4951793248,2228939,0.0,1.0
CERN,2019-07-22 00:00:00+00:00,72.0,73.07,71.91,72.96,3288145,71.0575119026,72.1135054822,70.9686900127,72.0049453946,3288145,0.0,1.0
CERN,2019-07-23 00:00:00+00:00,72.08,72.12,71.06,71.98,2243577,71.1364646936,71.1759410891,70.1298166083,71.0377737048,2243577,0.0,1.0
CERN,2019-07-24 00:00:00+00:00,72.21,72.4,71.15,71.62,2739353,71.264762979,71.4522758576,70.2186384982,70.6824861453,2739353,0.0,1.0
CERN,2019-07-25 00:00:00+00:00,72.92,73.33,70.52,71.49,4066589,71.9654689991,72.370102053,69.596885269,70.5541878599,4066589,0.0,1.0
CERN,2019-07-26 00:00:00+00:00,73.11,73.51,71.96,72.78,2691962,72.1529818778,72.5477458328,71.0180355071,71.8273016149,2691962,0.0,1.0
CERN,2019-07-29 00:00:00+00:00,73.67,73.82,72.53,73.0,1542932,72.7056514148,72.8536878979,71.580574143,72.0444217901,1542932,0.0,1.0
CERN,2019-07-30 00:00:00+00:00,73.59,73.98,73.2,73.4,1652575,72.6266986238,73.0115934799,72.2418037676,72.4391857451,1652575,0.0,1.0
CERN,2019-07-31 00:00:00+00:00,71.65,73.78,71.03,73.41,2479287,70.7120934419,72.8142115024,70.1002093117,72.449054844,2479287,0.0,1.0
CERN,2019-08-01 00:00:00+00:00,71.93,72.78,71.57,71.75,3232962,70.9884282105,71.8273016149,70.6331406509,70.8107844307,3232962,0.0,1.0
CERN,2019-08-02 00:00:00+00:00,70.97,72.0,70.59,71.99,2207378,70.0409947184,71.0575119026,69.6659689612,71.0476428037,2207378,0.0,1.0
CERN,2019-08-05 00:00:00+00:00,69.67,70.91,69.47,70.2,2784631,68.7580118646,69.9817801252,68.5606298871,69.281074105,2784631,0.0,1.0
CERN,2019-08-06 00:00:00+00:00,70.5,70.64,69.36,69.81,1824591,69.5771470713,69.7153144555,68.4520697995,68.8961792489,1824591,0.0,1.0
CERN,2019-08-07 00:00:00+00:00,70.09,70.35,69.1,69.88,2402821,69.1725140174,69.4291105882,68.1954732287,68.965262941,2402821,0.0,1.0
CERN,2019-08-08 00:00:00+00:00,71.49,71.63,70.08,70.22,1943204,70.5541878599,70.6923552442,69.1626449185,69.3008123028,1943204,0.0,1.0
CERN,2019-08-09 00:00:00+00:00,71.41,71.79,70.88,71.48,1515531,70.4752350689,70.8502608262,69.9521728285,70.5443187611,1515531,0.0,1.0
CERN,2019-08-12 00:00:00+00:00,70.24,71.48,70.09,71.23,1775103,69.3205505005,70.5443187611,69.1725140174,70.2975912892,1775103,0.0,1.0
CERN,2019-08-13 00:00:00+00:00,70.88,71.74,70.02,70.33,1714679,69.9521728285,70.8009153318,69.1034303253,69.4093723904,1714679,0.0,1.0
CERN,2019-08-14 00:00:00+00:00,69.42,70.46,69.31,70.18,2270066,68.5112843927,69.5376706758,68.4027243051,69.2613359073,2270066,0.0,1.0
CERN,2019-08-15 00:00:00+00:00,69.25,69.97,69.22,69.45,2296444,68.3435097119,69.0540848309,68.3139024152,68.5408916894,2296444,0.0,1.0
CERN,2019-08-16 00:00:00+00:00,70.65,70.97,69.53,69.94,1979453,69.7251835544,70.0409947184,68.6198444804,69.0244775343,1979453,0.0,1.0
CERN,2019-08-19 00:00:00+00:00,71.83,72.22,70.92,71.28,1883754,70.8897372217,71.2746320778,69.991649224,70.3469367836,1883754,0.0,1.0
CERN,2019-08-20 00:00:00+00:00,71.38,71.98,71.3,71.9,1685706,70.4456277723,71.0377737048,70.3666749813,70.9588209138,1685706,0.0,1.0
CERN,2019-08-21 00:00:00+00:00,71.78,72.08,71.61,71.97,1331059,70.8403917273,71.1364646936,70.6726170464,71.027904606,1331059,0.0,1.0
CERN,2019-08-22 00:00:00+00:00,71.68,72.86,71.37,72.84,1361094,70.7417007386,71.9062544059,70.4357586734,71.8865162081,1361094,0.0,1.0
CERN,2019-08-23 00:00:00+00:00,67.93,71.48,67.57,71.25,3778421,67.0407886603,70.5443187611,66.6855011008,70.3173294869,3778421,0.0,1.0
CERN,2019-08-26 00:00:00+00:00,68.52,68.86,67.98,68.24,1835352,67.623065494,67.9586148557,67.0901341547,67.3467307255,1835352,0.0,1.0
CERN,2019-08-27 00:00:00+00:00,68.19,69.3,67.96,68.86,2069677,67.2973852311,68.3928552062,67.0703959569,67.9586148557,2069677,0.0,1.0
CERN,2019-08-28 00:00:00+00:00,68.58,69.08,67.9,67.91,1294216,67.6822800872,68.175735031,67.0111813637,67.0210504626,1294216,0.0,1.0
CERN,2019-08-29 00:00:00+00:00,69.0,69.4,68.64,69.08,1142325,68.09678224,68.491546195,67.7414946805,68.175735031,1142325,0.0,1.0
CERN,2019-08-30 00:00:00+00:00,68.91,69.86,68.43,69.55,1965249,68.0079603501,68.9455247433,67.5342436041,68.6395826781,1965249,0.0,1.0
CERN,2019-09-03 00:00:00+00:00,67.39,68.76,66.84,68.3,2275657,66.507857321,67.859923867,65.9650568829,67.4059453187,2275657,0.0,1.0
CERN,2019-09-04 00:00:00+00:00,67.28,68.26,66.71,67.95,1403000,66.3992972334,67.3664689232,65.8367585975,67.0605268581,1403000,0.0,1.0
CERN,2019-09-05 00:00:00+00:00,67.85,68.21,67.38,67.92,1467367,66.9618358693,67.3171234288,66.4979882222,67.0309195614,1467367,0.0,1.0
CERN,2019-09-06 00:00:00+00:00,67.36,67.96,67.22,67.91,1857163,66.4782500244,67.0703959569,66.3400826402,67.0210504626,1857163,0.0,1.0
CERN,2019-09-09 00:00:00+00:00,66.5,67.75,66.05,67.59,2859075,65.6295075211,66.8631448806,65.1853980717,66.7052392986,2859075,0.0,1.0
CERN,2019-09-10 00:00:00+00:00,67.35,67.36,65.86,66.23,2248525,66.4683809255,66.4782500244,64.9978851931,65.3630418515,2248525,0.0,1.0
CERN,2019-09-11 00:00:00+00:00,68.33,68.39,66.67,67.19,1431958,67.4355526153,67.4947672086,65.797282202,66.3104753435,1431958,0.0,1.0
CERN,2019-09-12 00:00:00+00:00,68.01,69.2,67.96,68.55,1651354,67.1197414513,68.2941642175,67.0703959569,67.6526727906,1651354,0.0,1.0
CERN,2019-09-13 00:00:00+00:00,67.85,68.75,67.64,68.25,1274350,66.9618358693,67.8500547681,66.7545847929,67.3565998243,1274350,0.0,1.0
CERN,2019-09-16 00:00:00+00:00,67.76,68.12,67.25,67.45,1003627,66.8730139794,67.2283015389,66.3696899368,66.5670719143,1003627,0.0,1.0
CERN,2019-09-17 00:00:00+00:00,68.14,68.32,67.66,67.72,1184706,67.2480397367,67.4256835165,66.7743229907,66.8335375839,1184706,0.0,1.0
CERN,2019-09-18 00:00:00+00:00,67.57,68.48,66.91,68.19,1288632,66.6855011008,67.5835890985,66.034140575,67.2973852311,1288632,0.0,1.0
CERN,2019-09-19 00:00:00+00:00,67.68,68.51,67.48,67.68,1211680,66.7940611884,67.6131963951,66.5966792109,66.7940611884,1211680,0.0,1.0
CERN,2019-09-20 00:00:00+00:00,68.44,68.63,67.41,67.45,3982370,67.544112703,67.7316255816,66.5275955188,66.5670719143,3982370,0.0,1.0
CERN,2019-09-23 00:00:00+00:00,68.58,68.77,67.71,68.21,1209256,67.6822800872,67.8697929658,66.8236684851,67.3171234288,1209256,0.0,1.0
CERN,2019-09-24 00:00:00+00:00,68.33,69.0,67.82,68.75,1685749,67.6131963951,68.2761678803,67.1085464586,68.0287904604,1685749,0.18,1.0
CERN,2019-09-25 00:00:00+00:00,68.23,68.49,67.74,67.95,1262799,67.5142454271,67.7715179438,67.0293856842,67.2371827169,1262799,0.0,1.0
CERN,2019-09-26 00:00:00+00:00,68.36,68.97,67.49,68.46,1366430,67.6428816855,68.2464825899,66.7820082644,67.7418326534,1366430,0.0,1.0
CERN,2019-09-27 00:00:00+00:00,68.37,69.03,67.77,68.52,1753729,67.6527767823,68.3058531707,67.0590709746,67.8012032342,1753729,0.0,1.0
CERN,2019-09-30 00:00:00+00:00,68.17,68.83,68.02,68.37,3206893,67.4548748464,68.1079512348,67.3064483945,67.6527767823,3206893,0.0,1.0
CERN,2019-10-01 00:00:00+00:00,67.46,69.04,67.17,68.37,1947584,66.752322974,68.3157482675,66.465365167,67.6527767823,1947584,0.0,1.0
CERN,2019-10-02 00:00:00+00:00,66.54,67.19,65.72,67.16,2105801,65.8419740689,66.4851553605,65.0305761318,66.4554700702,2105801,0.0,1.0
CERN,2019-10-03 00:00:00+00:00,66.14,66.87,65.52,66.36,1856973,65.4461701971,66.1685122631,64.8326741959,65.6638623266,1856973,0.0,1.0
CERN,2019-10-04 00:00:00+00:00,66.82,66.95,66.15,66.32,1105922,66.1190367792,66.2476730375,65.4560652939,65.6242819394,1105922,0.0,1.0
CERN,2019-10-07 00:00:00+00:00,66.31,66.81,65.86,66.6,1266662,65.6143868426,66.1091416824,65.1691074869,65.9013446497,1266662,0.0,1.0
CERN,2019-10-08 00:00:00+00:00,65.1,66.24,65.02,65.69,2419601,64.4170801305,65.5451211651,64.3379193562,65.0008908414,2419601,0.0,1.0
CERN,2019-10-09 00:00:00+00:00,65.71,65.94,65.1,65.38,1425968,65.020681035,65.2482682613,64.4170801305,64.6941428408,1425968,0.0,1.0
CERN,2019-10-10 00:00:00+00:00,66.84,67.0,65.44,65.46,2880253,66.1388269727,66.2971485215,64.7535134215,64.7733036151,2880253,0.0,1.0
CERN,2019-10-11 00:00:00+00:00,67.58,68.28,67.03,67.27,2042273,66.8710641355,67.5637209111,66.3268338118,66.5643161349,2042273,0.0,1.0
CERN,2019-10-14 00:00:00+00:00,67.74,67.99,67.04,67.53,1556787,67.0293856842,67.2767631041,66.3367289086,66.8215886515,1556787,0.0,1.0
